UID,test,item,correct,TSVR_hours,age,congruence,log_TSVR,Age_c
A011,1,TQ_ICR-O-i5,0,1.0,21,incongruent,0.0,-23.57
A011,1,TQ_ICR-O-i6,1,1.0,21,incongruent,0.0,-23.57
A011,1,TQ_IRE-N-i1,1,1.0,21,common,0.0,-23.57
A011,1,TQ_IRE-N-i2,1,1.0,21,common,0.0,-23.57
A011,1,TQ_IRE-N-i3,1,1.0,21,congruent,0.0,-23.57
A011,1,TQ_IRE-N-i4,1,1.0,21,congruent,0.0,-23.57
A011,1,TQ_IRE-N-i5,1,1.0,21,incongruent,0.0,-23.57
A011,1,TQ_IRE-N-i6,1,1.0,21,incongruent,0.0,-23.57
A011,1,TQ_IRE-U-i1,1,1.0,21,common,0.0,-23.57
A011,1,TQ_IRE-U-i2,0,1.0,21,common,0.0,-23.57
A011,1,TQ_IRE-U-i3,1,1.0,21,congruent,0.0,-23.57
A011,1,TQ_IRE-U-i4,0,1.0,21,congruent,0.0,-23.57
A011,1,TQ_IRE-U-i5,1,1.0,21,incongruent,0.0,-23.57
A011,1,TQ_IRE-U-i6,1,1.0,21,incongruent,0.0,-23.57
A011,1,TQ_IRE-D-i1,0,1.0,21,common,0.0,-23.57
A011,1,TQ_IRE-D-i2,1,1.0,21,common,0.0,-23.57
A011,1,TQ_IRE-D-i3,1,1.0,21,congruent,0.0,-23.57
A011,1,TQ_IRE-D-i4,0,1.0,21,congruent,0.0,-23.57
A011,1,TQ_IRE-D-i5,0,1.0,21,incongruent,0.0,-23.57
A011,1,TQ_IRE-D-i6,1,1.0,21,incongruent,0.0,-23.57
A011,1,TQ_IRE-O-i1,0,1.0,21,common,0.0,-23.57
A011,1,TQ_IRE-O-i2,0,1.0,21,common,0.0,-23.57
A011,1,TQ_IRE-O-i3,1,1.0,21,congruent,0.0,-23.57
A011,1,TQ_IRE-O-i4,0,1.0,21,congruent,0.0,-23.57
A011,1,TQ_IRE-O-i5,0,1.0,21,incongruent,0.0,-23.57
A011,1,TQ_IRE-O-i6,1,1.0,21,incongruent,0.0,-23.57
A011,2,TQ_IFR-N-i1,1,24.57,21,common,3.201526186533088,-23.57
A011,2,TQ_IFR-N-i2,1,24.57,21,common,3.201526186533088,-23.57
A011,2,TQ_IFR-N-i3,0,24.57,21,congruent,3.201526186533088,-23.57
A011,2,TQ_IFR-N-i4,1,24.57,21,congruent,3.201526186533088,-23.57
A011,2,TQ_IFR-N-i5,1,24.57,21,incongruent,3.201526186533088,-23.57
A011,2,TQ_IFR-N-i6,0,24.57,21,incongruent,3.201526186533088,-23.57
A011,2,TQ_IFR-U-i1,1,24.57,21,common,3.201526186533088,-23.57
A011,2,TQ_IFR-U-i2,1,24.57,21,common,3.201526186533088,-23.57
A011,2,TQ_IFR-U-i3,0,24.57,21,congruent,3.201526186533088,-23.57
A011,2,TQ_IFR-U-i4,1,24.57,21,congruent,3.201526186533088,-23.57
A011,2,TQ_IFR-U-i5,0,24.57,21,incongruent,3.201526186533088,-23.57
A011,2,TQ_IFR-U-i6,0,24.57,21,incongruent,3.201526186533088,-23.57
A011,2,TQ_IFR-D-i1,1,24.57,21,common,3.201526186533088,-23.57
A011,2,TQ_IFR-D-i2,0,24.57,21,common,3.201526186533088,-23.57
A011,2,TQ_IFR-D-i3,1,24.57,21,congruent,3.201526186533088,-23.57
A011,2,TQ_IFR-D-i4,0,24.57,21,congruent,3.201526186533088,-23.57
A011,2,TQ_IFR-D-i5,1,24.57,21,incongruent,3.201526186533088,-23.57
A011,2,TQ_IFR-D-i6,0,24.57,21,incongruent,3.201526186533088,-23.57
A011,2,TQ_IFR-O-i1,1,24.57,21,common,3.201526186533088,-23.57
A011,2,TQ_IFR-O-i2,1,24.57,21,common,3.201526186533088,-23.57
A011,2,TQ_IFR-O-i3,0,24.57,21,congruent,3.201526186533088,-23.57
A011,2,TQ_IFR-O-i4,1,24.57,21,congruent,3.201526186533088,-23.57
A011,2,TQ_IFR-O-i5,1,24.57,21,incongruent,3.201526186533088,-23.57
A011,2,TQ_IFR-O-i6,0,24.57,21,incongruent,3.201526186533088,-23.57
A011,2,TQ_ICR-N-i1,1,24.57,21,common,3.201526186533088,-23.57
A011,2,TQ_ICR-N-i2,1,24.57,21,common,3.201526186533088,-23.57
A011,2,TQ_ICR-N-i3,1,24.57,21,congruent,3.201526186533088,-23.57
A011,2,TQ_ICR-N-i4,1,24.57,21,congruent,3.201526186533088,-23.57
A011,2,TQ_ICR-N-i5,1,24.57,21,incongruent,3.201526186533088,-23.57
A011,2,TQ_ICR-N-i6,1,24.57,21,incongruent,3.201526186533088,-23.57
A011,2,TQ_ICR-U-i1,1,24.57,21,common,3.201526186533088,-23.57
A011,2,TQ_ICR-U-i2,1,24.57,21,common,3.201526186533088,-23.57
A011,2,TQ_ICR-U-i3,0,24.57,21,congruent,3.201526186533088,-23.57
A011,2,TQ_ICR-U-i4,1,24.57,21,congruent,3.201526186533088,-23.57
A011,2,TQ_ICR-U-i5,0,24.57,21,incongruent,3.201526186533088,-23.57
A011,2,TQ_ICR-U-i6,1,24.57,21,incongruent,3.201526186533088,-23.57
A011,2,TQ_ICR-D-i1,1,24.57,21,common,3.201526186533088,-23.57
A011,2,TQ_ICR-D-i2,0,24.57,21,common,3.201526186533088,-23.57
A011,2,TQ_ICR-D-i3,0,24.57,21,congruent,3.201526186533088,-23.57
A011,2,TQ_ICR-D-i4,0,24.57,21,congruent,3.201526186533088,-23.57
A011,2,TQ_ICR-D-i5,1,24.57,21,incongruent,3.201526186533088,-23.57
A011,2,TQ_ICR-D-i6,0,24.57,21,incongruent,3.201526186533088,-23.57
A011,2,TQ_ICR-O-i1,1,24.57,21,common,3.201526186533088,-23.57
A011,2,TQ_ICR-O-i2,1,24.57,21,common,3.201526186533088,-23.57
A011,2,TQ_ICR-O-i3,1,24.57,21,congruent,3.201526186533088,-23.57
A011,2,TQ_ICR-O-i4,1,24.57,21,congruent,3.201526186533088,-23.57
A011,2,TQ_ICR-O-i5,1,24.57,21,incongruent,3.201526186533088,-23.57
A011,2,TQ_ICR-O-i6,0,24.57,21,incongruent,3.201526186533088,-23.57
A011,2,TQ_IRE-N-i1,1,24.57,21,common,3.201526186533088,-23.57
A011,2,TQ_IRE-N-i2,1,24.57,21,common,3.201526186533088,-23.57
A011,2,TQ_IRE-N-i3,1,24.57,21,congruent,3.201526186533088,-23.57
A011,2,TQ_IRE-N-i4,1,24.57,21,congruent,3.201526186533088,-23.57
A011,2,TQ_IRE-N-i5,1,24.57,21,incongruent,3.201526186533088,-23.57
A011,2,TQ_IRE-N-i6,1,24.57,21,incongruent,3.201526186533088,-23.57
A011,2,TQ_IRE-U-i1,1,24.57,21,common,3.201526186533088,-23.57
A011,2,TQ_IRE-U-i2,1,24.57,21,common,3.201526186533088,-23.57
A011,2,TQ_IRE-U-i3,0,24.57,21,congruent,3.201526186533088,-23.57
A011,2,TQ_IRE-U-i4,1,24.57,21,congruent,3.201526186533088,-23.57
A011,2,TQ_IRE-U-i5,0,24.57,21,incongruent,3.201526186533088,-23.57
A011,2,TQ_IRE-U-i6,1,24.57,21,incongruent,3.201526186533088,-23.57
A011,2,TQ_IRE-D-i1,1,24.57,21,common,3.201526186533088,-23.57
A011,2,TQ_IRE-D-i2,0,24.57,21,common,3.201526186533088,-23.57
A011,2,TQ_IRE-D-i3,0,24.57,21,congruent,3.201526186533088,-23.57
A011,2,TQ_IRE-D-i4,0,24.57,21,congruent,3.201526186533088,-23.57
A011,2,TQ_IRE-D-i5,1,24.57,21,incongruent,3.201526186533088,-23.57
A011,2,TQ_IRE-D-i6,0,24.57,21,incongruent,3.201526186533088,-23.57
A011,2,TQ_IRE-O-i1,1,24.57,21,common,3.201526186533088,-23.57
A011,2,TQ_IRE-O-i2,0,24.57,21,common,3.201526186533088,-23.57
A011,2,TQ_IRE-O-i3,0,24.57,21,congruent,3.201526186533088,-23.57
A011,2,TQ_IRE-O-i4,1,24.57,21,congruent,3.201526186533088,-23.57
A011,2,TQ_IRE-O-i5,1,24.57,21,incongruent,3.201526186533088,-23.57
A011,2,TQ_IRE-O-i6,0,24.57,21,incongruent,3.201526186533088,-23.57
A011,3,TQ_IFR-N-i1,1,72.55,21,common,4.2842759793301965,-23.57
A011,3,TQ_IFR-N-i2,1,72.55,21,common,4.2842759793301965,-23.57
A011,3,TQ_IFR-N-i3,1,72.55,21,congruent,4.2842759793301965,-23.57
A011,3,TQ_IFR-N-i4,1,72.55,21,congruent,4.2842759793301965,-23.57
A011,3,TQ_IFR-N-i5,1,72.55,21,incongruent,4.2842759793301965,-23.57
A011,3,TQ_IFR-N-i6,1,72.55,21,incongruent,4.2842759793301965,-23.57
A011,3,TQ_IFR-U-i1,0,72.55,21,common,4.2842759793301965,-23.57
A011,3,TQ_IFR-U-i2,0,72.55,21,common,4.2842759793301965,-23.57
A011,3,TQ_IFR-U-i3,1,72.55,21,congruent,4.2842759793301965,-23.57
A011,3,TQ_IFR-U-i4,0,72.55,21,congruent,4.2842759793301965,-23.57
A011,3,TQ_IFR-U-i5,0,72.55,21,incongruent,4.2842759793301965,-23.57
A011,3,TQ_IFR-U-i6,1,72.55,21,incongruent,4.2842759793301965,-23.57
A011,3,TQ_IFR-D-i1,1,72.55,21,common,4.2842759793301965,-23.57
A011,3,TQ_IFR-D-i2,0,72.55,21,common,4.2842759793301965,-23.57
A011,3,TQ_IFR-D-i3,1,72.55,21,congruent,4.2842759793301965,-23.57
A011,3,TQ_IFR-D-i4,1,72.55,21,congruent,4.2842759793301965,-23.57
A011,3,TQ_IFR-D-i5,0,72.55,21,incongruent,4.2842759793301965,-23.57
A011,3,TQ_IFR-D-i6,0,72.55,21,incongruent,4.2842759793301965,-23.57
A011,3,TQ_IFR-O-i1,0,72.55,21,common,4.2842759793301965,-23.57
A011,3,TQ_IFR-O-i2,0,72.55,21,common,4.2842759793301965,-23.57
A011,3,TQ_IFR-O-i3,0,72.55,21,congruent,4.2842759793301965,-23.57
A011,3,TQ_IFR-O-i4,0,72.55,21,congruent,4.2842759793301965,-23.57
A011,3,TQ_IFR-O-i5,0,72.55,21,incongruent,4.2842759793301965,-23.57
A011,3,TQ_IFR-O-i6,0,72.55,21,incongruent,4.2842759793301965,-23.57
A011,3,TQ_ICR-N-i1,1,72.55,21,common,4.2842759793301965,-23.57
A011,3,TQ_ICR-N-i2,1,72.55,21,common,4.2842759793301965,-23.57
A011,3,TQ_ICR-N-i3,1,72.55,21,congruent,4.2842759793301965,-23.57
A011,3,TQ_ICR-N-i4,1,72.55,21,congruent,4.2842759793301965,-23.57
A011,3,TQ_ICR-N-i5,1,72.55,21,incongruent,4.2842759793301965,-23.57
A011,3,TQ_ICR-N-i6,1,72.55,21,incongruent,4.2842759793301965,-23.57
A011,3,TQ_ICR-U-i1,0,72.55,21,common,4.2842759793301965,-23.57
A011,3,TQ_ICR-U-i2,0,72.55,21,common,4.2842759793301965,-23.57
A011,3,TQ_ICR-U-i3,1,72.55,21,congruent,4.2842759793301965,-23.57
A011,3,TQ_ICR-U-i4,0,72.55,21,congruent,4.2842759793301965,-23.57
A011,3,TQ_ICR-U-i5,0,72.55,21,incongruent,4.2842759793301965,-23.57
A011,3,TQ_ICR-U-i6,1,72.55,21,incongruent,4.2842759793301965,-23.57
A011,3,TQ_ICR-D-i1,1,72.55,21,common,4.2842759793301965,-23.57
A011,3,TQ_ICR-D-i2,0,72.55,21,common,4.2842759793301965,-23.57
A011,3,TQ_ICR-D-i3,1,72.55,21,congruent,4.2842759793301965,-23.57
A011,3,TQ_ICR-D-i4,1,72.55,21,congruent,4.2842759793301965,-23.57
A011,3,TQ_ICR-D-i5,0,72.55,21,incongruent,4.2842759793301965,-23.57
A011,3,TQ_ICR-D-i6,0,72.55,21,incongruent,4.2842759793301965,-23.57
A011,3,TQ_ICR-O-i1,0,72.55,21,common,4.2842759793301965,-23.57
A011,3,TQ_ICR-O-i2,1,72.55,21,common,4.2842759793301965,-23.57
A011,3,TQ_ICR-O-i3,0,72.55,21,congruent,4.2842759793301965,-23.57
A011,3,TQ_ICR-O-i4,0,72.55,21,congruent,4.2842759793301965,-23.57
A011,3,TQ_ICR-O-i5,0,72.55,21,incongruent,4.2842759793301965,-23.57
A011,3,TQ_ICR-O-i6,0,72.55,21,incongruent,4.2842759793301965,-23.57
A011,3,TQ_IRE-N-i1,1,72.55,21,common,4.2842759793301965,-23.57
A011,3,TQ_IRE-N-i2,1,72.55,21,common,4.2842759793301965,-23.57
A011,3,TQ_IRE-N-i3,1,72.55,21,congruent,4.2842759793301965,-23.57
A011,3,TQ_IRE-N-i4,0,72.55,21,congruent,4.2842759793301965,-23.57
A011,3,TQ_IRE-N-i5,1,72.55,21,incongruent,4.2842759793301965,-23.57
A011,3,TQ_IRE-N-i6,1,72.55,21,incongruent,4.2842759793301965,-23.57
A011,3,TQ_IRE-U-i1,0,72.55,21,common,4.2842759793301965,-23.57
A011,3,TQ_IRE-U-i2,0,72.55,21,common,4.2842759793301965,-23.57
A011,3,TQ_IRE-U-i3,1,72.55,21,congruent,4.2842759793301965,-23.57
A011,3,TQ_IRE-U-i4,0,72.55,21,congruent,4.2842759793301965,-23.57
A011,3,TQ_IRE-U-i5,0,72.55,21,incongruent,4.2842759793301965,-23.57
A011,3,TQ_IRE-U-i6,1,72.55,21,incongruent,4.2842759793301965,-23.57
A011,3,TQ_IRE-D-i1,1,72.55,21,common,4.2842759793301965,-23.57
A011,3,TQ_IRE-D-i2,0,72.55,21,common,4.2842759793301965,-23.57
A011,3,TQ_IRE-D-i3,0,72.55,21,congruent,4.2842759793301965,-23.57
A011,3,TQ_IRE-D-i4,1,72.55,21,congruent,4.2842759793301965,-23.57
A011,3,TQ_IRE-D-i5,0,72.55,21,incongruent,4.2842759793301965,-23.57
A011,3,TQ_IRE-D-i6,0,72.55,21,incongruent,4.2842759793301965,-23.57
A011,3,TQ_IRE-O-i1,0,72.55,21,common,4.2842759793301965,-23.57
A011,3,TQ_IRE-O-i2,1,72.55,21,common,4.2842759793301965,-23.57
A011,3,TQ_IRE-O-i3,0,72.55,21,congruent,4.2842759793301965,-23.57
A011,3,TQ_IRE-O-i4,0,72.55,21,congruent,4.2842759793301965,-23.57
A011,3,TQ_IRE-O-i5,0,72.55,21,incongruent,4.2842759793301965,-23.57
A011,3,TQ_IRE-O-i6,0,72.55,21,incongruent,4.2842759793301965,-23.57
A011,4,TQ_IFR-N-i1,0,148.85,21,common,5.002939087461785,-23.57
A011,4,TQ_IFR-N-i2,1,148.85,21,common,5.002939087461785,-23.57
A011,4,TQ_IFR-N-i3,0,148.85,21,congruent,5.002939087461785,-23.57
A011,4,TQ_IFR-N-i4,1,148.85,21,congruent,5.002939087461785,-23.57
A011,4,TQ_IFR-N-i5,0,148.85,21,incongruent,5.002939087461785,-23.57
A011,4,TQ_IFR-N-i6,0,148.85,21,incongruent,5.002939087461785,-23.57
A011,4,TQ_IFR-U-i1,0,148.85,21,common,5.002939087461785,-23.57
A011,4,TQ_IFR-U-i2,1,148.85,21,common,5.002939087461785,-23.57
A011,4,TQ_IFR-U-i3,1,148.85,21,congruent,5.002939087461785,-23.57
A011,4,TQ_IFR-U-i4,1,148.85,21,congruent,5.002939087461785,-23.57
A011,4,TQ_IFR-U-i5,0,148.85,21,incongruent,5.002939087461785,-23.57
A011,4,TQ_IFR-U-i6,0,148.85,21,incongruent,5.002939087461785,-23.57
A011,4,TQ_IFR-D-i1,0,148.85,21,common,5.002939087461785,-23.57
A011,4,TQ_IFR-D-i2,0,148.85,21,common,5.002939087461785,-23.57
A011,4,TQ_IFR-D-i3,0,148.85,21,congruent,5.002939087461785,-23.57
A011,4,TQ_IFR-D-i4,0,148.85,21,congruent,5.002939087461785,-23.57
A011,4,TQ_IFR-D-i5,0,148.85,21,incongruent,5.002939087461785,-23.57
A011,4,TQ_IFR-D-i6,0,148.85,21,incongruent,5.002939087461785,-23.57
A011,4,TQ_IFR-O-i1,1,148.85,21,common,5.002939087461785,-23.57
A011,4,TQ_IFR-O-i2,0,148.85,21,common,5.002939087461785,-23.57
A011,4,TQ_IFR-O-i3,0,148.85,21,congruent,5.002939087461785,-23.57
A011,4,TQ_IFR-O-i4,1,148.85,21,congruent,5.002939087461785,-23.57
A011,4,TQ_IFR-O-i5,0,148.85,21,incongruent,5.002939087461785,-23.57
A011,4,TQ_IFR-O-i6,1,148.85,21,incongruent,5.002939087461785,-23.57
A011,4,TQ_ICR-N-i1,1,148.85,21,common,5.002939087461785,-23.57
A011,4,TQ_ICR-N-i2,1,148.85,21,common,5.002939087461785,-23.57
A011,4,TQ_ICR-N-i3,0,148.85,21,congruent,5.002939087461785,-23.57
A011,4,TQ_ICR-N-i4,1,148.85,21,congruent,5.002939087461785,-23.57
A011,4,TQ_ICR-N-i5,1,148.85,21,incongruent,5.002939087461785,-23.57
A011,4,TQ_ICR-N-i6,0,148.85,21,incongruent,5.002939087461785,-23.57
A011,4,TQ_ICR-U-i1,0,148.85,21,common,5.002939087461785,-23.57
A011,4,TQ_ICR-U-i2,1,148.85,21,common,5.002939087461785,-23.57
A011,4,TQ_ICR-U-i3,0,148.85,21,congruent,5.002939087461785,-23.57
A011,4,TQ_ICR-U-i4,1,148.85,21,congruent,5.002939087461785,-23.57
A011,4,TQ_ICR-U-i5,1,148.85,21,incongruent,5.002939087461785,-23.57
A011,4,TQ_ICR-U-i6,0,148.85,21,incongruent,5.002939087461785,-23.57
A011,4,TQ_ICR-D-i1,0,148.85,21,common,5.002939087461785,-23.57
A011,4,TQ_ICR-D-i2,1,148.85,21,common,5.002939087461785,-23.57
A011,4,TQ_ICR-D-i3,0,148.85,21,congruent,5.002939087461785,-23.57
A011,4,TQ_ICR-D-i4,0,148.85,21,congruent,5.002939087461785,-23.57
A011,4,TQ_ICR-D-i5,0,148.85,21,incongruent,5.002939087461785,-23.57
A011,4,TQ_ICR-D-i6,0,148.85,21,incongruent,5.002939087461785,-23.57
A011,4,TQ_ICR-O-i1,0,148.85,21,common,5.002939087461785,-23.57
A011,4,TQ_ICR-O-i2,0,148.85,21,common,5.002939087461785,-23.57
A011,4,TQ_ICR-O-i3,0,148.85,21,congruent,5.002939087461785,-23.57
A011,4,TQ_ICR-O-i4,0,148.85,21,congruent,5.002939087461785,-23.57
A011,4,TQ_ICR-O-i5,1,148.85,21,incongruent,5.002939087461785,-23.57
A011,4,TQ_ICR-O-i6,0,148.85,21,incongruent,5.002939087461785,-23.57
A011,4,TQ_IRE-N-i1,1,148.85,21,common,5.002939087461785,-23.57
A011,4,TQ_IRE-N-i2,1,148.85,21,common,5.002939087461785,-23.57
A011,4,TQ_IRE-N-i3,1,148.85,21,congruent,5.002939087461785,-23.57
A011,4,TQ_IRE-N-i4,1,148.85,21,congruent,5.002939087461785,-23.57
A011,4,TQ_IRE-N-i5,1,148.85,21,incongruent,5.002939087461785,-23.57
A011,4,TQ_IRE-N-i6,1,148.85,21,incongruent,5.002939087461785,-23.57
A011,4,TQ_IRE-U-i1,0,148.85,21,common,5.002939087461785,-23.57
A011,4,TQ_IRE-U-i2,1,148.85,21,common,5.002939087461785,-23.57
A011,4,TQ_IRE-U-i3,1,148.85,21,congruent,5.002939087461785,-23.57
A011,4,TQ_IRE-U-i4,1,148.85,21,congruent,5.002939087461785,-23.57
A011,4,TQ_IRE-U-i5,1,148.85,21,incongruent,5.002939087461785,-23.57
A011,4,TQ_IRE-U-i6,1,148.85,21,incongruent,5.002939087461785,-23.57
A011,4,TQ_IRE-D-i1,0,148.85,21,common,5.002939087461785,-23.57
A011,4,TQ_IRE-D-i2,1,148.85,21,common,5.002939087461785,-23.57
A011,4,TQ_IRE-D-i3,0,148.85,21,congruent,5.002939087461785,-23.57
A011,4,TQ_IRE-D-i4,1,148.85,21,congruent,5.002939087461785,-23.57
A011,4,TQ_IRE-D-i5,0,148.85,21,incongruent,5.002939087461785,-23.57
A011,4,TQ_IRE-D-i6,0,148.85,21,incongruent,5.002939087461785,-23.57
A011,4,TQ_IRE-O-i1,0,148.85,21,common,5.002939087461785,-23.57
A011,4,TQ_IRE-O-i2,0,148.85,21,common,5.002939087461785,-23.57
A011,4,TQ_IRE-O-i3,0,148.85,21,congruent,5.002939087461785,-23.57
A011,4,TQ_IRE-O-i4,0,148.85,21,congruent,5.002939087461785,-23.57
A011,4,TQ_IRE-O-i5,1,148.85,21,incongruent,5.002939087461785,-23.57
A011,4,TQ_IRE-O-i6,0,148.85,21,incongruent,5.002939087461785,-23.57
A012,1,TQ_IFR-N-i1,1,1.0,21,common,0.0,-23.57
A012,1,TQ_IFR-N-i2,1,1.0,21,common,0.0,-23.57
A012,1,TQ_IFR-N-i3,1,1.0,21,congruent,0.0,-23.57
A012,1,TQ_IFR-N-i4,1,1.0,21,congruent,0.0,-23.57
A012,1,TQ_IFR-N-i5,0,1.0,21,incongruent,0.0,-23.57
A012,1,TQ_IFR-N-i6,1,1.0,21,incongruent,0.0,-23.57
A012,1,TQ_IFR-U-i1,1,1.0,21,common,0.0,-23.57
A012,1,TQ_IFR-U-i2,1,1.0,21,common,0.0,-23.57
A012,1,TQ_IFR-U-i3,1,1.0,21,congruent,0.0,-23.57
A012,1,TQ_IFR-U-i4,1,1.0,21,congruent,0.0,-23.57
A012,1,TQ_IFR-U-i5,1,1.0,21,incongruent,0.0,-23.57
A012,1,TQ_IFR-U-i6,1,1.0,21,incongruent,0.0,-23.57
A012,1,TQ_IFR-D-i1,0,1.0,21,common,0.0,-23.57
A012,1,TQ_IFR-D-i2,0,1.0,21,common,0.0,-23.57
A012,1,TQ_IFR-D-i3,0,1.0,21,congruent,0.0,-23.57
A012,1,TQ_IFR-D-i4,1,1.0,21,congruent,0.0,-23.57
A012,1,TQ_IFR-D-i5,0,1.0,21,incongruent,0.0,-23.57
A012,1,TQ_IFR-D-i6,1,1.0,21,incongruent,0.0,-23.57
A012,1,TQ_IFR-O-i1,0,1.0,21,common,0.0,-23.57
A012,1,TQ_IFR-O-i2,0,1.0,21,common,0.0,-23.57
A012,1,TQ_IFR-O-i3,1,1.0,21,congruent,0.0,-23.57
A012,1,TQ_IFR-O-i4,1,1.0,21,congruent,0.0,-23.57
A012,1,TQ_IFR-O-i5,0,1.0,21,incongruent,0.0,-23.57
A012,1,TQ_IFR-O-i6,1,1.0,21,incongruent,0.0,-23.57
A012,1,TQ_ICR-N-i1,1,1.0,21,common,0.0,-23.57
A012,1,TQ_ICR-N-i2,1,1.0,21,common,0.0,-23.57
A012,1,TQ_ICR-N-i3,1,1.0,21,congruent,0.0,-23.57
A012,1,TQ_ICR-N-i4,1,1.0,21,congruent,0.0,-23.57
A012,1,TQ_ICR-N-i5,1,1.0,21,incongruent,0.0,-23.57
A012,1,TQ_ICR-N-i6,1,1.0,21,incongruent,0.0,-23.57
A012,1,TQ_ICR-U-i1,1,1.0,21,common,0.0,-23.57
A012,1,TQ_ICR-U-i2,1,1.0,21,common,0.0,-23.57
A012,1,TQ_ICR-U-i3,1,1.0,21,congruent,0.0,-23.57
A012,1,TQ_ICR-U-i4,1,1.0,21,congruent,0.0,-23.57
A012,1,TQ_ICR-U-i5,0,1.0,21,incongruent,0.0,-23.57
A012,1,TQ_ICR-U-i6,1,1.0,21,incongruent,0.0,-23.57
A012,1,TQ_ICR-D-i1,0,1.0,21,common,0.0,-23.57
A012,1,TQ_ICR-D-i2,0,1.0,21,common,0.0,-23.57
A012,1,TQ_ICR-D-i3,0,1.0,21,congruent,0.0,-23.57
A012,1,TQ_ICR-D-i4,1,1.0,21,congruent,0.0,-23.57
A012,1,TQ_ICR-D-i5,0,1.0,21,incongruent,0.0,-23.57
A012,1,TQ_ICR-D-i6,1,1.0,21,incongruent,0.0,-23.57
A012,1,TQ_ICR-O-i1,0,1.0,21,common,0.0,-23.57
A012,1,TQ_ICR-O-i2,0,1.0,21,common,0.0,-23.57
A012,1,TQ_ICR-O-i3,0,1.0,21,congruent,0.0,-23.57
A012,1,TQ_ICR-O-i4,1,1.0,21,congruent,0.0,-23.57
A012,1,TQ_ICR-O-i5,0,1.0,21,incongruent,0.0,-23.57
A012,1,TQ_ICR-O-i6,0,1.0,21,incongruent,0.0,-23.57
A012,1,TQ_IRE-N-i1,1,1.0,21,common,0.0,-23.57
A012,1,TQ_IRE-N-i2,1,1.0,21,common,0.0,-23.57
A012,1,TQ_IRE-N-i3,1,1.0,21,congruent,0.0,-23.57
A012,1,TQ_IRE-N-i4,1,1.0,21,congruent,0.0,-23.57
A012,1,TQ_IRE-N-i5,1,1.0,21,incongruent,0.0,-23.57
A012,1,TQ_IRE-N-i6,1,1.0,21,incongruent,0.0,-23.57
A012,1,TQ_IRE-U-i1,1,1.0,21,common,0.0,-23.57
A012,1,TQ_IRE-U-i2,1,1.0,21,common,0.0,-23.57
A012,1,TQ_IRE-U-i3,1,1.0,21,congruent,0.0,-23.57
A012,1,TQ_IRE-U-i4,1,1.0,21,congruent,0.0,-23.57
A012,1,TQ_IRE-U-i5,1,1.0,21,incongruent,0.0,-23.57
A012,1,TQ_IRE-U-i6,1,1.0,21,incongruent,0.0,-23.57
A012,1,TQ_IRE-D-i1,0,1.0,21,common,0.0,-23.57
A012,1,TQ_IRE-D-i2,0,1.0,21,common,0.0,-23.57
A012,1,TQ_IRE-D-i3,0,1.0,21,congruent,0.0,-23.57
A012,1,TQ_IRE-D-i4,1,1.0,21,congruent,0.0,-23.57
A012,1,TQ_IRE-D-i5,0,1.0,21,incongruent,0.0,-23.57
A012,1,TQ_IRE-D-i6,1,1.0,21,incongruent,0.0,-23.57
A012,1,TQ_IRE-O-i1,1,1.0,21,common,0.0,-23.57
A012,1,TQ_IRE-O-i2,0,1.0,21,common,0.0,-23.57
A012,1,TQ_IRE-O-i3,0,1.0,21,congruent,0.0,-23.57
A012,1,TQ_IRE-O-i4,1,1.0,21,congruent,0.0,-23.57
A012,1,TQ_IRE-O-i5,0,1.0,21,incongruent,0.0,-23.57
A012,1,TQ_IRE-O-i6,0,1.0,21,incongruent,0.0,-23.57
A012,2,TQ_IFR-N-i1,1,25.6,21,common,3.242592351485517,-23.57
A012,2,TQ_IFR-N-i2,0,25.6,21,common,3.242592351485517,-23.57
A012,2,TQ_IFR-N-i3,0,25.6,21,congruent,3.242592351485517,-23.57
A012,2,TQ_IFR-N-i4,1,25.6,21,congruent,3.242592351485517,-23.57
A012,2,TQ_IFR-N-i5,0,25.6,21,incongruent,3.242592351485517,-23.57
A012,2,TQ_IFR-N-i6,0,25.6,21,incongruent,3.242592351485517,-23.57
A012,2,TQ_IFR-U-i1,1,25.6,21,common,3.242592351485517,-23.57
A012,2,TQ_IFR-U-i2,0,25.6,21,common,3.242592351485517,-23.57
A012,2,TQ_IFR-U-i3,0,25.6,21,congruent,3.242592351485517,-23.57
A012,2,TQ_IFR-U-i4,1,25.6,21,congruent,3.242592351485517,-23.57
A012,2,TQ_IFR-U-i5,0,25.6,21,incongruent,3.242592351485517,-23.57
A012,2,TQ_IFR-U-i6,0,25.6,21,incongruent,3.242592351485517,-23.57
A012,2,TQ_IFR-D-i1,0,25.6,21,common,3.242592351485517,-23.57
A012,2,TQ_IFR-D-i2,1,25.6,21,common,3.242592351485517,-23.57
A012,2,TQ_IFR-D-i3,0,25.6,21,congruent,3.242592351485517,-23.57
A012,2,TQ_IFR-D-i4,1,25.6,21,congruent,3.242592351485517,-23.57
A012,2,TQ_IFR-D-i5,0,25.6,21,incongruent,3.242592351485517,-23.57
A012,2,TQ_IFR-D-i6,0,25.6,21,incongruent,3.242592351485517,-23.57
A012,2,TQ_IFR-O-i1,0,25.6,21,common,3.242592351485517,-23.57
A012,2,TQ_IFR-O-i2,0,25.6,21,common,3.242592351485517,-23.57
