UID,TEST,theta_accuracy,Domain,theta_confidence,TSVR_hours,theta_accuracy_z,theta_confidence_z,calibration,abs_calibration
A036,T4,-0.2132329,When,-2.3575363,143.85,-0.30618445690143126,-2.673110388920492,-2.3669259320190608,2.3669259320190608
A037,T1,1.9352602,When,-0.31977373,1.0,2.230582649287833,0.7577864773510561,-1.4727961719367768,1.4727961719367768
A037,T2,-0.10257697,When,-0.83515036,23.7,-0.17553087308085402,-0.10993191675831794,0.06559895632253608,0.06559895632253608
A037,T3,-0.0670611,When,-0.42701757,72.08,-0.13359660260835676,0.5772244432849738,0.7108210458933306,0.7108210458933306
A037,T4,-0.23137146,When,-1.0116173,143.66,-0.32760100339238357,-0.4070420317245228,-0.07944102833213923,0.07944102833213923
A038,T1,1.352358,When,-0.19903767,1.0,1.5423388159306972,0.9610648062389863,-0.581274009691711,0.581274009691711
A038,T2,-0.13318965,When,0.028623484,71.85,-0.21167585286054147,1.344368509687796,1.5560443625483376,1.5560443625483376
A038,T3,0.110988885,When,-0.3156245,72.86,0.07663043754620172,0.7647723649191254,0.6881419273729237,0.6881419273729237
A038,T4,1.5159682,When,-0.15645254,152.89,1.735516524342722,1.0327636347569555,-0.7027528895857664,0.7027528895857664
A039,T1,1.9235764,When,-0.13635153,1.0,2.216787362016352,1.066606876964458,-1.150180485051894,1.150180485051894
A039,T2,-0.16371053,When,0.1645053,28.65,-0.24771244261544909,1.57314712382128,1.820859566436729,1.820859566436729
A039,T3,0.31556875,When,-0.30948582,98.84,0.3181818170319633,0.7751078074702386,0.45692599043827525,0.45692599043827525
A039,T4,0.8005496,When,-0.47295642,246.24,0.8908080299863869,0.4998790946042791,-0.39092893538210777,0.39092893538210777
A040,T1,-0.525572,When,-0.18659891,1.0,-0.6749692367346823,0.9820074338701846,1.656976670604867,1.656976670604867
A040,T2,-0.19992182,When,-0.36371547,26.26,-0.29046780885082596,0.6838035804797493,0.9742713893305752,0.9742713893305752
A040,T3,1.4048398,When,-0.43623802,71.28,1.604305086110296,0.5617003515795238,-1.0426047345307723,1.0426047345307723
A040,T4,-0.61783093,When,-0.5220473,143.53,-0.7839011289880099,0.4172268029025464,1.2011279318905563,1.2011279318905563
A041,T1,0.8479543,When,-0.09239064,1.0,0.9467796705928986,1.140622015901625,0.19384234530872635,0.19384234530872635
A041,T2,-0.11600017,When,-0.5080048,31.78,-0.19137990337087438,0.44086958148426214,0.6322494848551365,0.6322494848551365
A041,T3,-0.38540718,When,-0.28127408,75.74,-0.509473939206876,0.8226067515489237,1.3320806907557996,1.3320806907557996
A041,T4,-0.49592182,When,-0.5415185,141.84,-0.6399606992082687,0.38444394583861147,1.0244046450468802,1.0244046450468802
A042,T1,-0.29010308,When,-0.88528746,1.0,-0.39694655619365043,-0.19434568596104865,0.2026008702326018,0.2026008702326018
A042,T2,-0.42842922,When,-1.3520074,28.93,-0.5602708888983405,-0.9801428161794355,-0.419871927281095,0.419871927281095
A042,T3,-0.4725921,When,-1.5333139,72.17,-0.6124148503095193,-1.285401098887348,-0.6729862485778288,0.6729862485778288
A042,T4,-0.08419152,When,-0.86586165,146.02,-0.15382281882064375,-0.1616392501696667,-0.007816431349022962,0.007816431349022962
A043,T1,-0.380481,When,0.26159275,1.0,-0.5036575037791022,1.7366092625724574,2.2402667663515596,2.2402667663515596
A043,T2,-0.13192014,When,-0.036807828,25.62,-0.21017691799825197,1.234204505989938,1.44438142398819,1.44438142398819
A043,T3,-0.11291483,When,-0.13224447,64.94,-0.18773698311974113,1.0735217646412838,1.2612587477610249,1.2612587477610249
A043,T4,0.4526212,When,-0.2727149,149.33,0.48000227946800683,0.8370174902052208,0.35701521073721393,0.35701521073721393
A044,T1,-0.45429626,When,-1.2621444,1.0,-0.5908126002989877,-0.828844186185579,-0.23803158588659123,0.23803158588659123
A044,T2,-0.6033976,When,-0.732893,47.66,-0.7668594187880681,0.06223458641638773,0.8290940052044558,0.8290940052044558
A044,T3,-0.36890796,When,-1.4863783,91.63,-0.4899929929688917,-1.206377563306078,-0.7163845703371863,0.7163845703371863
A044,T4,1.1890637,When,-1.9410253,155.27,1.3495340967215912,-1.971847981952427,-3.3213820786740182,3.3213820786740182
A045,T1,0.053384863,When,-0.23049356,1.0,0.008616261380682416,0.9081038204913765,0.8994875591106941,0.8994875591106941
A045,T2,-0.35258865,When,-0.5667067,24.66,-0.4707244699265299,0.34203561146282546,0.8127600813893554,0.8127600813893554
A045,T3,1.2067147,When,-0.30196097,72.23,1.3703749717476021,0.7877770873285704,-0.5825978844190317,0.5825978844190317
A045,T4,-0.7161405,When,-0.6121528,151.52,-0.8999771282079333,0.26551988565171514,1.1654970138596483,1.1654970138596483
A046,T1,0.5674494,When,-0.3950769,1.0,0.6155821426860559,0.6310016331415986,0.015419490455542695,0.015419490455542695
A046,T2,0.4305871,When,-1.0880048,24.32,0.45398619401049023,-0.535652517671528,-0.9896387116820182,0.9896387116820182
A046,T3,-0.45689148,When,-1.7858182,73.05,-0.5938768264439656,-1.7105321835112506,-1.116655357067285,1.116655357067285
A046,T4,-0.4617398,When,-0.65339905,147.94,-0.5996013310729447,0.19607527421670748,0.7956766052896521,0.7956766052896521
A047,T1,-0.14259496,When,-1.0930673,1.0,-0.22278088318691902,-0.5441760403042455,-0.32139515711732647,0.32139515711732647
A047,T2,-0.1003868,When,-0.46923438,23.46,-0.17294489725763051,0.5061457399731443,0.6790906372307748,0.6790906372307748
A047,T3,-0.69356734,When,-1.6353317,76.85,-0.8733245642454299,-1.4571642647619267,-0.5838397005164968,0.5838397005164968
A047,T4,1.527845,When,-1.9790753,144.22,1.7495396904244693,-2.0359111989746306,-3.7854508893991,3.7854508893991
A048,T1,0.6236336,When,-0.270393,1.0,0.6819199077212608,0.840926777553548,0.1590068698322873,0.1590068698322873
A048,T2,-0.24837433,When,-0.40703955,23.91,-0.3476766188676263,0.6108606122976917,0.958537231165318,0.958537231165318
A048,T3,-0.23359239,When,-0.30790168,81.15,-0.33022329813894286,0.7777749587084397,1.1079982568473825,1.1079982568473825
A048,T4,1.1771114,When,-0.44391742,146.3,1.3354217863384181,0.5487708622549429,-0.7866509240834753,0.7866509240834753
A049,T1,2.0706832,When,0.056422774,1.0,2.390479188784035,1.3911730286978656,-0.9993061600861695,0.9993061600861695
A049,T2,-0.33731827,When,-0.49550664,27.12,-0.45269443869998766,0.4619122184476845,0.9146066571476721,0.9146066571476721
A049,T3,0.4913686,When,-0.5376334,111.38,0.5257520795350202,0.39098512861004275,-0.13476695092497748,0.13476695092497748
A049,T4,0.097040385,When,-0.36535683,168.86,0.060161175447719345,0.6810400902854901,0.6208789148377707,0.6208789148377707
A050,T1,-0.6450708,When,-0.36584878,1.0,-0.816063767161189,0.6802118143429389,1.4962755815041278,1.4962755815041278
A050,T2,1.2842733,When,-0.30141634,24.73,1.4619499017681317,0.7886940584162656,-0.6732558433518661,0.6732558433518661
A050,T3,-0.45641744,When,-1.4891255,93.39,-0.5933171183029351,-1.2110029107384936,-0.6176857924355585,0.6176857924355585
A050,T4,-0.57911,When,-1.1910441,148.69,-0.7381825825588606,-0.709135541001775,0.029047041557085596,0.029047041557085596
A051,T1,-0.24766746,When,0.18343249,1.0,-0.3468420038696298,1.6050140536659705,1.9518560575356003,1.9518560575356003
A051,T2,-0.24667148,When,0.13343063,17.16,-0.3456660311367305,1.5208279824782223,1.8664940136149528,1.8664940136149528
A051,T3,-0.1888611,When,-0.41977927,65.63,-0.2774082041135477,0.589411270716559,0.8668194748301067,0.8668194748301067
A051,T4,-0.50837123,When,-0.45129406,146.99,-0.6546599569249741,0.5363511174661212,1.1910110743910953,1.1910110743910953
A052,T1,1.4184871,When,-0.018610764,1.0,1.620418715578455,1.264842152775718,-0.355576562802737,0.355576562802737
A052,T2,0.13763106,When,-1.0683197,31.76,0.10808736574268417,-0.5025095259920596,-0.6105968917347437,0.6105968917347437
A052,T3,-0.38897106,When,-0.97867095,80.98,-0.5136818808355486,-0.35157161989431374,0.16211026094123482,0.16211026094123482
A052,T4,-0.4978921,When,-0.26739392,153.27,-0.6422870466812871,0.8459762049624033,1.4882632516436904,1.4882632516436904
A053,T1,-0.32272992,When,-0.08502038,1.0,-0.43546969340591335,1.1530310189473558,1.588500712353269,1.588500712353269
A053,T2,0.22097263,When,-1.1574997,32.71,0.20649035961507312,-0.6526582170312206,-0.8591485766462937,0.8591485766462937
A053,T3,-0.07732225,When,-1.5159471,78.28,-0.14571213967555702,-1.2561613333845572,-1.1104491937090002,1.1104491937090002
A053,T4,1.6236721,When,-1.2614434,148.9,1.8626845895919415,-0.827663941372634,-2.6903485309645756,2.6903485309645756
A054,T1,0.8520787,When,0.15533759,1.0,0.9516494289611088,1.5577118282805016,0.6060623993193928,0.6060623993193928
A054,T2,-0.46328735,When,-0.26944205,16.9,-0.6014285531083252,0.8425278528814656,1.4439564059897907,1.4439564059897907
A054,T3,-0.41545728,When,-0.43893543,72.83,-0.5449546699654239,0.5571588335183448,1.1021135034837686,1.1021135034837686
A054,T4,0.3019013,When,-0.20068726,136.83,0.3020443960714368,0.9582874595328716,0.6562430634614349,0.6562430634614349
A055,T1,0.22504854,When,-0.35800064,1.0,0.21130286490810288,0.6934254042520226,0.4821225393439197,0.4821225393439197
A055,T2,0.17241217,When,-1.0338244,23.24,0.14915409095802254,-0.4444312108765275,-0.59358530183455,0.59358530183455
A055,T3,-0.40401754,When,-1.4997674,74.48,-0.5314475490277967,-1.2289202392333314,-0.6974726902055347,0.6974726902055347
A055,T4,-0.18794729,When,-0.83918184,149.21,-0.2763292510792993,-0.11671955350367064,0.15960969757562865,0.15960969757562865
A056,T1,-0.660795,When,-0.32862476,1.0,-0.8346296323860488,0.7428843628764167,1.5775139952624655,1.5775139952624655
A056,T2,0.29106054,When,-1.2040669,33.61,0.2892445023347093,-0.7310614927136472,-1.0203059950483564,1.0203059950483564
A056,T3,1.1596278,When,-1.051764,71.46,1.3147785637105351,-0.4746353761351741,-1.7894139398457092,1.7894139398457092
A056,T4,-0.43674785,When,-1.29618,147.84,-0.5700928552581855,-0.8861485233545909,-0.3160556680964054,0.3160556680964054
A057,T1,-0.29681718,When,-0.21358171,1.0,-0.4048740231367211,0.9365776054269072,1.3414516285636282,1.3414516285636282
A057,T2,0.657737,When,-0.37000984,24.78,0.7221864477111797,0.6732060090913644,-0.04898043861981527,0.04898043861981527
A057,T3,-0.33759665,When,-0.58418906,73.83,-0.45302312731761507,0.3126012823500716,0.7656244096676867,0.7656244096676867
A057,T4,0.41449857,When,-1.476217,145.06,0.43499015735068475,-1.1892694012265062,-1.6242595585771908,1.6242595585771908
A058,T1,0.88526887,When,-0.18342066,1.0,0.9908377007339294,0.9873585224247395,-0.0034791783091898676,0.0034791783091898676
A058,T2,0.22694552,When,-0.7613501,22.96,0.2135426656619889,0.014322539816583855,-0.19922012584540505,0.19922012584540505
A058,T3,0.5878819,When,-0.3906964,66.28,0.639707188234125,0.6383769004784123,-0.0013302877557126447,0.0013302877557126447
A058,T4,-0.750076,When,-1.3270326,143.48,-0.9400454254401124,-0.938093774589787,0.0019516508503253371,0.0019516508503253371
A059,T1,0.831746,When,-0.7384075,1.0,0.9276422191916129,0.052950050009845345,-0.8746921691817676,0.8746921691817676
A059,T2,1.439004,When,-0.7093997,30.4,1.644643413829045,0.10178928750620976,-1.5428541263228353,1.5428541263228353
A059,T3,-0.53208923,When,-0.5706433,79.78,-0.6826642554840885,0.33540772026362436,1.0180719757477128,1.0180719757477128
A059,T4,0.14022826,When,-0.13338895,151.93,0.11115392971172589,1.0715948508274185,0.9604409211156926,0.9604409211156926
A060,T1,-0.49958816,When,-0.35611865,1.0,-0.6442896173286509,0.6965940332613161,1.340883650589967,1.340883650589967
A060,T2,-0.39960644,When,-0.41408816,24.87,-0.5262392784580139,0.5989931581022944,1.1252324365603084,1.1252324365603084
A060,T3,0.8208029,When,-0.57479054,94.68,0.9147214906494828,0.3284251831765505,-0.5862963074729324,0.5862963074729324
A060,T4,-0.15908457,When,-0.2654439,143.91,-0.24225048271315885,0.8492593732792926,1.0915098559924514,1.0915098559924514
A061,T1,2.0627139,When,0.2538349,1.0,2.381069683070773,1.7235476902156717,-0.6575219928551013,0.6575219928551013
A061,T2,0.17510246,When,-0.049571685,35.16,0.1523305680796432,1.2127145259365515,1.0603839578569083,1.0603839578569083
A061,T3,-0.6113752,When,-0.6341318,82.55,-0.7762787244708909,0.22851474907008568,1.0047934735409765,1.0047934735409765
A061,T4,-0.23610613,When,0.111837454,146.56,-0.3331913192815345,1.4844724418662216,1.8176637611477562,1.8176637611477562
A062,T1,0.37512586,When,-0.164748,1.0,0.38850204174559894,1.018796910597192,0.630294868851593,0.630294868851593
A062,T2,0.8365811,When,-0.7581154,44.69,0.9333511147124482,0.01976867090992742,-0.9135824438025208,0.9135824438025208
A062,T3,-0.19706535,When,-0.8484453,92.72,-0.287095119808531,-0.13231605937374943,0.15477906043478154,0.15477906043478154
A062,T4,-0.0023819325,When,-1.3191681,149.18,-0.05722866613711295,-0.9248526400228722,-0.8676239738857592,0.8676239738857592
A063,T1,-0.040614642,When,-0.65157485,1.0,-0.10237076123627327,0.1991466045844315,0.30151736582070476,0.30151736582070476
A063,T2,0.46021977,When,-1.9174051,21.98,0.4889740571432884,-1.9320796245619454,-2.4210536817052337,2.4210536817052337
A063,T3,0.53486025,When,-2.1539063,69.99,0.5771035067813524,-2.3302669491772274,-2.9073704559585796,2.9073704559585796
A063,T4,-0.01998371,When,-2.374919,141.09,-0.0780114232111116,-2.7023769245980698,-2.6243655013869582,2.6243655013869582
A064,T1,1.5389558,When,-0.42353612,1.0,1.7626584255804947,0.5830860171851565,-1.1795724083953383,1.1795724083953383
A064,T2,-0.47561848,When,-0.3590531,37.65,-0.6159881553551948,0.6916534207201648,1.3076415760753597,1.3076415760753597
A064,T3,1.7674643,When,-0.39704904,82.99,2.032462804419156,0.6276812222922381,-1.4047815821269178,1.4047815821269178
A064,T4,-0.50869435,When,-0.46549562,156.21,-0.6550414709206914,0.5124405361170059,1.1674820070376972,1.1674820070376972
A065,T1,-0.74250513,When,0.08937529,1.0,-0.9311063536873405,1.4466538219681844,2.377760175655525,2.377760175655525
A065,T2,0.20341103,When,-1.383815,32.31,0.18575504088770398,-1.0336959615606558,-1.2194510024483598,1.2194510024483598
A065,T3,-0.3783078,When,-2.246682,106.41,-0.501091564761113,-2.486469572133516,-1.985378007372403,1.985378007372403
A065,T4,-0.60172194,When,-1.7254683,187.43,-0.7648809348128777,-1.608923543801178,-0.8440426089883003,0.8440426089883003
A066,T1,-0.37220883,When,-0.31498852,1.0,-0.4938903936344126,0.7658431382374377,1.2597335318718503,1.2597335318718503
A066,T2,-0.1220482,When,-0.5624048,23.35,-0.19852092866029508,0.34927854321861557,0.5477994718789106,0.5477994718789106
A066,T3,-0.51593107,When,-1.1266986,73.79,-0.6635860053447034,-0.6007996742237942,0.06278633112090914,0.06278633112090914
A066,T4,-0.79833627,When,-1.4521872,164.93,-0.9970272539932562,-1.1488114171949653,-0.15178416320170907,0.15178416320170907
A067,T1,1.0609406,When,-0.20953402,1.0,1.1982566894899842,0.9433925342812726,-0.25486415520871164,0.25486415520871164
A067,T2,-0.20979582,When,-2.0746818,29.91,-0.3021262304703847,-2.196879923238317,-1.8947536927679323,1.8947536927679323
A067,T3,-0.6755898,When,-1.3943987,73.19,-0.8520981371639552,-1.0515153011138199,-0.19941716394986464,0.19941716394986464
A067,T4,0.037365414,When,-1.1951592,144.19,-0.010298210014397464,-0.7160639652952852,-0.7057657552808877,0.7057657552808877
A068,T1,1.015199,When,0.5519894,1.0,1.1442487030252073,2.2255381354100594,1.081289432384852,1.081289432384852
A068,T2,-0.24830456,When,-0.13739412,30.49,-0.3475942400873553,1.0648515111448738,1.412445751232229,1.412445751232229
A068,T3,-0.25262892,When,-0.36083764,82.98,-0.35270009507163264,0.6886488642601174,1.04134895933175,1.04134895933175
A068,T4,-0.53430504,When,-0.35325882,155.59,-0.68528050494822,0.7014090111834345,1.3866895161316544,1.3866895161316544
A069,T1,-0.2596027,When,-0.56914175,1.0,-0.3609341711828385,0.33793581812222323,0.6988699893050617,0.6988699893050617
A069,T2,-0.6040248,When,-1.2960443,24.96,-0.7675999658854742,-0.885920050856564,-0.11832008497108981,0.11832008497108981
A069,T3,1.384305,When,-1.5133365,79.75,1.5800592529855932,-1.251765973743081,-2.8318252267286743,2.8318252267286743
A069,T4,-0.42733204,When,-1.1899556,140.22,-0.5589754273799542,-0.7073028784070661,-0.14832745102711187,0.14832745102711187
A070,T1,0.02069249,When,-0.1907042,1.0,-0.02998425190449873,0.9750955262694203,1.0050797781739191,1.0050797781739191
A070,T2,-0.20295013,When,-0.41843098,24.25,-0.2940433926846042,0.5916813310287499,0.8857247237133541,0.8857247237133541
A070,T3,-0.21951933,When,-1.0528623,81.92,-0.3136069656538966,-0.476484538586041,-0.1628775729321444,0.1628775729321444
A070,T4,1.0991817,When,-1.3135697,149.2,1.2434086914137952,-0.9154268446437105,-2.1588355360575058,2.1588355360575058
A071,T1,-0.4742308,When,-0.055496324,1.0,-0.6143496949021839,1.2027394553968611,1.817089150299045,1.817089150299045
A071,T2,0.43136954,When,-0.8283154,30.92,0.45491003596025803,-0.09842417626375621,-0.5533342122240142,0.5533342122240142
A071,T3,-0.53656256,When,-1.1486038,79.96,-0.6879460022111921,-0.6376805567866,0.0502654454245921,0.0502654454245921
A071,T4,-0.2828639,When,-0.63722336,153.27,-0.3883991172003471,0.22330961689617868,0.6117087340965257,0.6117087340965257
A072,T1,-0.16149792,When,-0.18340689,1.0,-0.24509997145283494,0.9873817064063005,1.2324816778591354,1.2324816778591354
A072,T2,1.4631172,When,-0.5217862,33.76,1.6731143326255555,0.4176664062130456,-1.25544792641251,1.25544792641251
A072,T3,-0.629684,When,-0.8697994,83.54,-0.7978962766025677,-0.16826907757647822,0.6296271990260894,0.6296271990260894
A072,T4,-0.4359131,When,-0.78975534,154.89,-0.5691072498858009,-0.033502192238285135,0.5356050576475158,0.5356050576475158
A073,T1,-0.5174654,When,-0.4960986,1.0,-0.6653976182719402,0.4609155597893806,1.126313178061321,1.126313178061321
A073,T2,-0.21012893,When,-0.86024266,66.66,-0.30251953985115154,-0.15217878825598502,0.15034075159516652,0.15034075159516652
A073,T3,0.53100085,When,-0.8511773,66.9,0.5725466390075499,-0.13691581519253165,-0.7094624542000816,0.7094624542000816
A073,T4,1.1107814,When,-0.8683183,140.12,1.2571046801985224,-0.16577541054016848,-1.422880090738691,1.422880090738691
A074,T1,1.2813684,When,-0.34152573,1.0,1.4585200304938097,0.7211635313151307,-0.7373564991786791,0.7373564991786791
A074,T2,-0.52071154,When,-0.42513478,29.33,-0.6692303981743216,0.5803944192213006,1.2496248173956221,1.2496248173956221
A074,T3,-0.81617445,When,-0.23766808,73.02,-1.0180891360436493,0.8960243768175226,1.9141135128611717,1.9141135128611717
A074,T4,0.10373091,When,0.065352984,147.21,0.0680608069350799,1.406208455275628,1.3381476483405481,1.3381476483405481
A075,T1,-0.54059076,When,-0.61248755,1.0,-0.6927021753900361,0.2649562808712111,0.9576584562612471,0.9576584562612471
A075,T2,-0.5502456,When,-0.48478758,28.68,-0.7041018305844235,0.479959458054886,1.1840612886393096,1.1840612886393096
A075,T3,1.1863189,When,-1.4838032,71.37,1.3462932585950607,-1.2020419735517058,-2.5483352321467665,2.5483352321467665
A075,T4,-0.57930595,When,-1.5544668,244.53,-0.7384139444908386,-1.321015364941197,-0.5826014204503585,0.5826014204503585
A076,T1,-0.5056021,When,-0.53186536,1.0,-0.6513903918997191,0.4006965398666197,1.0520869317663388,1.0520869317663388
A076,T2,-0.43344772,When,-0.9322328,27.3,-0.5661963283248906,-0.27338562037894903,0.2928107079459416,0.2928107079459416
A076,T3,-0.19740665,When,-1.0961763,74.88,-0.2874980992797438,-0.5494105354874789,-0.2619124362077351,0.2619124362077351
A076,T4,1.5284538,When,-1.5946274,149.28,1.7502585122881507,-1.3886321122090526,-3.1388906244972032,3.1388906244972032
A077,T1,1.5040148,When,-0.6221063,1.0,1.721402915168402,0.2487615878690477,-1.4726413272993544,1.4726413272993544
A077,T2,-0.10567103,When,-0.28609315,53.88,-0.1791840892036221,0.814493081975857,0.9936771711794792,0.9936771711794792
A077,T3,-0.35756844,When,0.0030661898,78.36,-0.4766042037119119,1.3013387466172335,1.7779429503291455,1.7779429503291455
A077,T4,-0.5239091,When,-0.49924725,149.75,-0.6730058187367924,0.4556143075350584,1.128620126271851,1.128620126271851
A078,T1,-0.10844841,When,-1.2669076,1.0,-0.18246339516247667,-0.8368637897419562,-0.6544003945794795,0.6544003945794795
A078,T2,-0.0067033195,When,-0.927811,26.17,-0.06233101084313686,-0.26594081793404045,-0.2036098070909036,0.2036098070909036
A078,T3,-0.51325446,When,-1.2464578,72.3,-0.6604256804620694,-0.8024333041845148,-0.14200762372244535,0.14200762372244535
A078,T4,-0.15717757,When,-1.5400054,140.08,-0.23999885115264655,-1.2966673016916601,-1.0566684505390136,1.0566684505390136
A079,T1,-0.7119632,When,-0.4691084,1.0,-0.895044909792764,0.5063578473077162,1.4014027571004801,1.4014027571004801
A079,T2,-0.30479327,When,-0.7961562,26.11,-0.4142915459335153,-0.044279056451392525,0.3700124894821228,0.3700124894821228
A079,T3,-0.40777707,When,-1.03497,74.0,-0.5358864983726802,-0.4463600103882391,0.08952648798444113,0.08952648798444113
A079,T4,0.7509921,When,-1.0043411,194.42,0.8322945370340593,-0.39479139362473437,-1.2270859306587938,1.2270859306587938
A080,T1,0.57000864,When,-0.12884285,1.0,0.6186038865533476,1.079248932060129,0.4606450455067814,0.4606450455067814
A080,T2,0.44364765,When,-0.022534352,29.03,0.4694070364738615,1.2582361693447137,0.7888291328708522,0.7888291328708522
A080,T3,0.5041131,When,-1.004014,72.87,0.5407997556875893,-0.3942406688339863,-0.9350404245215755,0.9350404245215755
A080,T4,-0.5906437,When,-0.9994529,145.77,-0.7518006438747917,-0.386561332719401,0.3652393111553907,0.3652393111553907
A081,T1,0.8564262,When,0.074385546,1.0,0.9567826057882338,1.4214162076980328,0.46463360190979897,0.46463360190979897
A081,T2,-0.025125109,When,-0.18059202,31.39,-0.08408197184959425,0.9921209870291465,1.0762029588787407,1.0762029588787407
A081,T3,-0.42852363,When,-0.24266918,80.13,-0.5603823606002954,0.8876042308346122,1.4479865914349075,1.4479865914349075
A081,T4,-0.46736154,When,-1.2665,154.53,-0.6062390275642895,-0.8361775304184806,-0.22993850285419115,0.22993850285419115
A082,T1,1.7644588,When,-0.45682576,1.0,2.028914152790881,0.5270376221283624,-1.5018765306625188,1.5018765306625188
A082,T2,-0.0019905437,When,-0.48238644,27.97,-0.05676654585682399,0.48400215852586337,0.5407687043826873,0.5407687043826873
A082,T3,-0.12800583,When,-0.9142716,75.71,-0.20555521693184983,-0.24314508809040253,-0.037589871158552696,0.037589871158552696
A082,T4,-0.39582023,When,-1.1665477,170.25,-0.5217688275242293,-0.6678919617780509,-0.14612313425382162,0.14612313425382162
A083,T1,-0.31841132,When,0.012034494,1.0,-0.43037063936436726,1.3164383108297364,1.7468089501941035,1.7468089501941035
A083,T2,-0.45229053,When,-1.0398843,25.15,-0.5884443963294722,-0.4546340147880345,0.1338103815414377,0.1338103815414377
A083,T3,-0.47990027,When,-0.6107135,74.3,-0.6210437471220988,0.26794317575053406,0.8889869228726328,0.8889869228726328
A083,T4,0.34402838,When,-0.5430397,144.91,0.3517846492860288,0.38188276408475663,0.030098114798727815,0.030098114798727815
A084,T1,1.4150648,When,-1.7699771,1.0,1.616377940177542,-1.6838611762268765,-3.3002391164044185,3.3002391164044185
A084,T2,-0.27028632,When,-1.7262349,27.25,-0.37354852670067834,-1.6102142366308552,-1.2366657099301768,1.2366657099301768
A084,T3,-0.4267936,When,-0.89445883,91.97,-0.5583396809208864,-0.2097871436930046,0.34855253722788176,0.34855253722788176
A084,T4,-0.23278973,When,-1.4943849,162.51,-0.3292755820464621,-1.2198579457872865,-0.8905823637408243,0.8905823637408243
A085,T1,-0.47458923,When,0.06696249,1.0,-0.6147729000937069,1.408918314202738,2.023691214296445,2.023691214296445
A085,T2,-0.47382683,When,-0.38596627,24.51,-0.6138727197571917,0.6463408254385499,1.2602135451957417,1.2602135451957417
A085,T3,-0.3005388,When,-0.109423846,71.4,-0.4092682114158159,1.111943908869775,1.5212121202855908,1.5212121202855908
A085,T4,-0.061538562,When,-0.44603387,170.65,-0.12707603582548918,0.5452074826053597,0.6722835184308489,0.6722835184308489
A086,T1,-0.23130356,When,0.19050074,1.0,-0.3275208325570617,1.6169145749200358,1.9444354074770975,1.9444354074770975
A086,T2,-0.5171918,When,-0.13576607,23.47,-0.6650745734922044,1.0675925918406164,1.732667165332821,1.732667165332821
A086,T3,-0.2446419,When,-0.97178423,145.29,-0.3432696670137181,-0.3399767332206962,0.0032929337930218683,0.0032929337930218683
A086,T4,1.2211847,When,-0.7664863,169.55,1.3874599789214948,0.005674931530921966,-1.3817850473905728,1.3817850473905728
A087,T1,1.4052566,When,0.030974811,1.0,1.6047972098829344,1.348327342063385,-0.2564698678195494,0.2564698678195494
A087,T2,-0.49443603,When,-0.5095214,31.07,-0.6382063983921734,0.43831614456084894,1.0765225429530223,1.0765225429530223
A087,T3,0.13714062,When,-0.5164867,72.8,0.10750829380637704,0.4265889559793838,0.31908066217300673,0.31908066217300673
A087,T4,-0.18968214,When,-0.81772345,144.2,-0.2783776218253689,-0.08059094652556106,0.19778667529980784,0.19778667529980784
A088,T1,-0.08135233,When,-0.02518704,1.0,-0.15047053260654256,1.2537699478720146,1.404240480478557,1.404240480478557
A088,T2,-0.31528148,When,-0.6045346,24.25,-0.426675177107758,0.2783463350582473,0.7050215121660053,0.7050215121660053
A088,T3,-0.43399978,When,-0.16763243,74.91,-0.5668481561797918,1.013940514668799,1.5807886708485908,1.5807886708485908
A088,T4,1.2568436,When,-0.25859597,149.93,1.4295631276646266,0.8607889508283821,-0.5687741768362444,0.5687741768362444
A089,T1,1.7083962,When,0.24967499,1.0,1.9627199632133365,1.7165438211717075,-0.24617614204162908,0.24617614204162908
A089,T2,-0.21348219,When,-0.37181965,32.14,-0.3064787983968272,0.6701589065736521,0.9766377049704793,0.9766377049704793
A089,T3,-0.14985779,When,-0.620811,79.34,-0.23135624618987424,0.25094243110186926,0.48229867729174347,0.48229867729174347
A089,T4,-0.28080377,When,-0.40111136,146.96,-0.38596668210503604,0.6208416615097511,1.0068083436147872,1.0068083436147872
A090,T1,0.7624718,When,-1.5439972,1.0,0.8458488395118847,-1.3033881308561601,-2.1492369703680447,2.1492369703680447
A090,T2,-0.6505352,When,-1.1113656,23.54,-0.8225156892898011,-0.5749841339714566,0.24753155531834448,0.24753155531834448
A090,T3,-0.8909199,When,-2.2179248,95.42,-1.1063425257786752,-2.4380522595303393,-1.3317097337516641,1.3317097337516641
A090,T4,-0.34045273,When,-2.120576,144.07,-0.45639535587941266,-2.2741500965539645,-1.8177547406745518,1.8177547406745518
A091,T1,0.86372465,When,-0.18884012,1.0,0.9654000260099542,0.9782340009497554,0.012833974939801207,0.012833974939801207
A091,T2,0.65469027,When,-1.0021944,22.2,0.7185891150292921,-0.39117708329670386,-1.109766198325996,1.109766198325996
A091,T3,-0.48093566,When,-1.5836357,73.64,-0.622266251999623,-1.3701258398688962,-0.7478595878692732,0.7478595878692732
A091,T4,1.381451,When,-1.1188887,142.61,1.576689480319782,-0.5876504674269031,-2.164339947746685,2.164339947746685
A092,T1,-0.4826386,When,-0.048927873,1.0,-0.6242769459952491,1.2137984856705197,1.8380754316657688,1.8380754316657688
A092,T2,-0.42812535,When,-0.48022532,22.83,-0.5599121037476888,0.48764074721366957,1.0475528509613583,1.0475528509613583
